"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.157417167E0,-2.871086381E0,2.673585855E0,3.349747933E0,5.158682927E0
3.167497167E0,-2.182700699E0,1.155703636E0,2.867178394E0,3.784249619E0
3.177577167E0,-1.373609190E0,3.758566833E-1,2.213741813E0,2.632246810E0
3.187657167E0,-3.613041329E-1,3.375153208E-1,1.481065519E0,1.561413571E0
3.197737167E0,7.605227816E-1,7.598553219E-1,1.084398887E0,1.526989181E0
3.207817167E0,1.746748672E0,1.458680331E0,1.230459703E0,2.587065966E0
3.217896167E0,2.617721849E0,1.754915186E0,1.434985951E0,3.462857154E0
3.227976167E0,3.204103439E0,1.585476032E0,2.020643948E0,4.106460162E0
3.238056167E0,3.273291788E0,1.182457278E0,2.464517198E0,4.264562036E0
3.248136167E0,3.311144907E0,5.912113899E-1,2.523443390E0,4.204875510E0
3.258216167E0,3.251834845E0,2.118779522E-1,2.342909438E0,4.013545410E0
3.268295167E0,2.742879746E0,-3.635137957E-1,1.760757724E0,3.279603534E0
3.278375167E0,2.076927491E0,-7.004970199E-1,1.159630187E0,2.479731044E0
3.288455167E0,1.306708272E0,-8.063129121E-1,5.494149077E-1,1.630792372E0
3.298535167E0,7.971807307E-1,-1.067110717E0,3.827422182E-1,1.385898267E0
3.308615167E0,6.070322013E-1,-1.221839445E0,4.099621765E-1,1.424587207E0
3.318695167E0,5.639616108E-1,-1.363759555E0,9.765317917E-2,1.478995932E0
3.328774167E0,3.413657123E-1,-1.581604006E0,-3.926253283E-1,1.664979408E0
3.338854167E0,3.669712543E-3,-1.626023549E0,-7.557105231E-1,1.793060078E0
3.348934167E0,-1.796703190E-1,-1.637656877E0,-8.648663449E-1,1.860697521E0
3.359014167E0,-3.862004077E-1,-1.722009687E0,-7.221054053E-1,1.906804745E0
3.369094167E0,-3.603311563E-1,-1.802168582E0,-5.272925520E-1,1.911985245E0
3.379174167E0,-1.844866705E-1,-1.912906076E0,-7.747187249E-1,2.072060349E0
3.389253167E0,-6.177407920E-2,-2.089032982E0,-1.195995337E0,2.407961728E0
3.399333167E0,3.333146811E-2,-2.295527987E0,-1.686190814E0,2.848473133E0
3.409413167E0,9.989967942E-2,-2.294732766E0,-2.230154947E0,3.201463650E0
3.419493167E0,-8.815437734E-2,-1.984292977E0,-2.407969944E0,3.121459445E0
3.429573167E0,-5.805109853E-1,-1.947005868E0,-2.070735290E0,2.900994570E0
3.439652167E0,-1.136883495E0,-2.437388456E0,-1.672110718E0,3.166910296E0
3.449732167E0,-1.362738631E0,-2.799575518E0,-1.670843042E0,3.533609505E0
3.459812167E0,-1.346959920E0,-2.883288351E0,-2.149383849E0,3.840247866E0
3.469892167E0,-1.503875214E0,-2.894191069E0,-2.573328034E0,4.154515588E0
3.479972167E0,-2.010261047E0,-2.903055448E0,-2.274171617E0,4.200087732E0
3.490052167E0,-2.229386623E0,-2.573686468E0,-2.108322362E0,4.004878267E0
3.500131167E0,-2.102909594E0,-2.125479847E0,-2.086559025E0,3.646041950E0
3.510211167E0,-1.898670444E0,-2.428349830E0,-1.665750117E0,3.503791633E0
3.520291167E0,-1.652258837E0,-3.115641498E0,-1.357689561E0,3.778955166E0
3.530371167E0,-1.214380737E0,-3.348681108E0,-1.073035408E0,3.720186921E0
3.540451167E0,-1.016766483E0,-2.860585951E0,-1.044064794E0,3.210426351E0
3.550530167E0,-1.186225809E0,-1.918615297E0,-1.269980741E0,2.588642001E0
3.560610167E0,-1.704612467E0,-9.885805643E-1,-1.406709693E0,2.421121094E0
3.570690167E0,-2.290350863E0,-5.291496277E-1,-1.245852790E0,2.660423947E0
3.580770167E0,-2.717654858E0,-3.695276570E-1,-8.627584237E-1,2.875160989E0
3.590850667E0,-3.131909621E0,-3.135048991E-1,-4.136203408E-1,3.174622022E0
3.600930667E0,-3.197954507E0,3.727623367E-1,-5.815360022E-1,3.271704282E0
3.611009667E0,-3.144124455E0,1.334134637E0,-4.249405503E-1,3.441803058E0
3.621089667E0,-3.461790233E0,1.277863373E0,-1.943322579E-2,3.690163149E0
3.631169667E0,-3.667819215E0,5.673167431E-1,9.003893495E-2,3.712526511E0
3.641249667E0,-3.358390410E0,2.906650901E-1,9.332039237E-2,3.372236800E0
3.651329667E0,-2.563055061E0,1.085571839E0,5.342296886E-1,2.834275714E0
3.661408667E0,-1.397527810E0,2.648627892E0,1.245085051E0,3.243231487E0
3.671488667E0,-1.419335586E-1,4.215805063E0,1.467537693E0,4.466186779E0
3.681568667E0,8.186786038E-1,5.274385570E0,1.483167300E0,5.539780053E0
3.691648667E0,1.166269847E0,5.689931983E0,1.392195150E0,5.972747999E0
3.701728667E0,5.709244752E-1,4.908602470E0,8.909541361E-1,5.021367566E0
3.711808667E0,-8.398355842E-1,3.369766753E0,1.924703126E-1,3.478174320E0
3.721887667E0,-2.068066036E0,2.185839777E0,-6.583964825E-1,3.080304950E0
3.731967667E0,-2.737390965E0,1.825681698E0,-1.210061399E0,3.505805406E0
3.742047667E0,-3.042477627E0,1.680596490E0,-1.621977861E0,3.835607756E0
3.752127667E0,-3.438465105E0,1.582421155E0,-1.759042443E0,4.173886594E0
3.762207667E0,-3.531494306E0,1.637063677E0,-1.033086061E0,4.027244259E0
3.772287667E0,-2.800061422E0,1.662602853E0,-2.686912537E-2,3.256580133E0
3.782366667E0,-1.633568797E0,1.092774439E0,2.317812896E-1,1.978996097E0
3.792446667E0,-4.920613235E-1,4.013569754E-1,1.390877187E-1,6.500439688E-1
3.802526667E0,5.000392646E-1,-2.498468471E-1,2.538288009E-1,6.139151189E-1
3.812606667E0,1.509733540E0,-5.699371728E-1,4.784393576E-1,1.683160112E0
3.822686667E0,2.415525717E0,-4.889792562E-1,4.198824164E-1,2.500033289E0
3.832766667E0,2.845290220E0,-1.911326158E-1,8.034378362E-1,2.962721801E0
3.842845667E0,2.811412622E0,-3.210384518E-2,1.374566964E0,3.129617537E0
3.852925667E0,2.754351983E0,-4.656897962E-2,2.045611266E0,3.431202263E0
3.863005667E0,2.787989845E0,-3.506063595E-1,2.745359258E0,3.928461486E0
3.873085667E0,2.891871479E0,-6.687969249E-1,3.126889787E0,4.311339666E0
3.883165667E0,3.015498574E0,-9.239977750E-1,3.148144708E0,4.456211243E0
3.893244667E0,3.182259411E0,-9.700872830E-1,3.133972227E0,4.570517062E0
3.903324667E0,3.351636876E0,-8.692117032E-1,2.983272230E0,4.570438921E0
3.913404667E0,3.559450428E0,-7.015486416E-1,2.537253344E0,4.427133653E0
3.923484667E0,3.805360345E0,-4.452292192E-1,2.282366490E0,4.459618056E0
3.933564667E0,4.076068304E0,-3.193488988E-1,2.326885728E0,4.704329254E0
3.943644667E0,4.495751038E0,-3.661108366E-1,2.416318891E0,5.117070600E0
3.953723667E0,5.048832150E0,-5.874209324E-1,2.565353016E0,5.693575812E0
3.963803667E0,5.479379010E0,-9.837563190E-1,2.698011137E0,6.186326448E0
3.973883667E0,5.598097368E0,-1.398148200E0,2.622109015E0,6.337899354E0
3.983963667E0,5.301506710E0,-1.892841355E0,2.128292942E0,6.018176853E0
3.994043667E0,4.963886139E0,-2.555508059E0,9.973829627E-1,5.671468930E0
4.004123667E0,4.586129696E0,-2.939268716E0,-4.110852805E-1,5.462680412E0
4.014202667E0,4.069274424E0,-3.159581569E0,-1.556741938E0,5.381950900E0
4.024282667E0,3.003095461E0,-3.286452700E0,-1.957447533E0,4.863224706E0
4.034362667E0,8.455559152E-1,-3.030168361E0,-1.781421199E0,3.615293431E0
4.044442667E0,-1.859170749E0,-1.918609742E0,-1.578891191E0,3.103300921E0
4.054522667E0,-4.185890123E0,5.697029918E-2,-1.327074417E0,4.391588351E0
4.064602667E0,-5.633958927E0,2.993535263E0,-1.599498240E0,6.577320213E0
4.074681667E0,-6.505668853E0,6.243284991E0,-1.783213955E0,9.191419189E0
4.084761667E0,-6.900700310E0,8.343076265E0,-4.877819803E0,1.187517210E1
4.094841667E0,-7.431623983E0,8.523053563E0,-1.116567461E1,1.589162567E1
4.104921667E0,-5.369895744E0,3.807330857E0,-1.270367476E1,1.430786151E1
4.115001667E0,-1.774264500E0,-2.341903424E0,-6.579194666E0,7.205437434E0
4.125081667E0,5.404674983E-1,-4.579159815E0,-2.120495095E0,5.075165926E0
4.135160667E0,2.343662851E0,-6.017253853E0,-1.223915792E-1,6.458721173E0
4.145240667E0,3.989492674E0,-6.486787609E0,-2.439119232E-1,7.619314819E0
4.155320667E0,3.789655893E0,-4.304183389E0,-1.682803522E0,5.976563739E0
4.165400667E0,4.701231551E-1,-1.223349489E0,-1.175961022E0,1.760819149E0
4.175480667E0,-2.677118450E0,1.135290129E0,1.012235183E0,3.079036690E0
4.185559667E0,-4.312550170E0,4.654363779E0,1.846113331E0,6.608277051E0
4.195639667E0,-4.469957215E0,6.296191767E0,2.091895194E0,7.999910861E0
4.205719667E0,-2.823546179E0,4.213970207E0,3.698028855E0,6.277370097E0
4.215799667E0,-1.996642882E-1,4.099495758E0,1.954890546E0,4.546133340E0
4.225879667E0,2.059025656E0,5.634585164E0,-2.087435523E0,6.351812629E0
4.235959667E0,2.615029206E0,4.804228793E0,-1.289629140E0,5.619798516E0
4.246038667E0,2.048695965E0,2.645103191E0,2.923293831E0,4.442901402E0
4.256118667E0,9.545936233E-1,8.780977169E-1,3.784928420E0,4.000998341E0
4.266198667E0,-4.583404309E-1,7.890911078E-1,4.789788802E0,4.875942729E0
4.276278667E0,-1.454618270E0,1.891530117E0,5.617697235E0,6.103468090E0
4.286358667E0,-1.993732138E0,3.410994593E0,5.859491882E0,7.067071322E0
4.296438667E0,-2.115669973E0,3.947026686E0,4.764627648E0,6.538865018E0
4.306517667E0,-2.237093838E0,3.633749244E0,3.419319566E0,5.468132104E0
4.316597667E0,-2.361915520E0,2.343712553E0,2.618757976E0,4.234327194E0
4.326677667E0,-2.208531944E0,6.349818921E-1,2.348222218E0,3.285568890E0
4.336757667E0,-1.576071371E0,-4.000849137E-1,2.097353862E0,2.653857970E0
4.346837667E0,-6.566084039E-1,-4.391451913E-1,1.758065081E0,1.927375398E0
4.356917667E0,4.259924644E-1,3.668563566E-1,1.481010847E0,1.584123194E0
4.366996667E0,1.479226862E0,1.479010222E0,1.424465056E0,2.530747724E0
4.377076667E0,2.270758597E0,2.158398501E0,1.563267430E0,3.501261738E0
4.387156667E0,2.692256892E0,2.366815779E0,1.997574635E0,4.103701808E0
4.397236667E0,2.923236528E0,2.237335036E0,2.913543306E0,4.694647426E0
4.407316667E0,3.154620792E0,1.909391607E0,3.153810368E0,4.852208619E0
4.417396667E0,3.564370276E0,1.358535653E0,2.721204118E0,4.685648987E0
4.427475667E0,3.429529974E0,4.767521435E-1,1.842702066E0,3.922310461E0
4.437555667E0,2.587547293E0,-2.754260767E-1,1.012558826E0,2.792227765E0
4.447635667E0,1.695454558E0,-7.006145489E-1,7.233124168E-1,1.971955313E0
4.457715667E0,1.173765392E0,-1.091819296E0,5.964301760E-1,1.710416185E0
4.467795667E0,1.016971135E0,-1.553898437E0,4.062237592E-1,1.901012463E0
4.477875667E0,1.039989869E0,-1.921191873E0,1.176763844E-1,2.187785380E0
4.487954667E0,7.976251191E-1,-2.187957053E0,-1.419084156E-1,2.333130922E0
4.498034667E0,4.811866719E-1,-2.153049468E0,-2.499380636E-1,2.220277384E0
4.508114667E0,2.435938346E-1,-1.915850441E0,-4.267474861E-1,1.977861038E0
4.518194667E0,5.031061292E-2,-1.780210826E0,-3.639448817E-1,1.817728698E0
4.528274667E0,-2.976992905E-1,-1.822923566E0,-5.727779695E-1,1.933843272E0
4.538354667E0,-5.525852680E-1,-1.956753176E0,-7.654028678E-1,2.172573364E0
4.548433667E0,-3.782277292E-1,-2.135750481E0,-1.046020029E0,2.408037424E0
4.558513667E0,-8.747902393E-2,-2.377134068E0,-1.636383208E0,2.887242449E0
4.568593667E0,4.936102509E-2,-2.511237620E0,-1.940616031E0,3.174073325E0
4.578673667E0,8.551786780E-2,-2.254693372E0,-1.799599900E0,2.886089969E0
4.588753167E0,-1.592524266E-1,-1.851327878E0,-1.572822658E0,2.434450115E0
4.598833167E0,-6.847300029E-1,-1.630623554E0,-1.685818931E0,2.443312059E0
4.608912167E0,-9.720686120E-1,-1.807799451E0,-1.871379150E0,2.777609793E0
4.618992167E0,-1.000442226E0,-2.242733477E0,-2.182479089E0,3.285415206E0
4.629072167E0,-1.235703194E0,-2.671048456E0,-2.641577904E0,3.954667630E0
4.639152167E0,-1.717461723E0,-2.949023334E0,-2.572151574E0,4.273450259E0
4.649232167E0,-2.146951407E0,-2.807777992E0,-2.025425216E0,4.073740898E0
4.659312167E0,-2.084894323E0,-2.414834576E0,-1.853762659E0,3.689803025E0
4.669391167E0,-2.042366939E0,-2.515028955E0,-2.000631852E0,3.807776407E0
4.679471167E0,-2.071528172E0,-2.729052835E0,-1.644113081E0,3.800271854E0
4.689551167E0,-1.848916487E0,-2.508679463E0,-1.202996793E0,3.340533806E0
4.699631167E0,-1.669233304E0,-1.897485214E0,-1.264360982E0,2.825844768E0
4.709711167E0,-1.745410829E0,-1.158001299E0,-1.594463203E0,2.632439719E0
4.719791167E0,-2.151610469E0,-5.843952906E-1,-1.631240435E0,2.762587704E0
4.729870167E0,-2.745388201E0,-2.640093881E-1,-1.318785111E0,3.057131254E0
4.739950167E0,-3.504079050E0,-7.730779231E-2,-7.411445242E-1,3.582435162E0
4.750030167E0,-3.931694702E0,2.396703529E-1,-3.827955741E-1,3.957549439E0
4.760110167E0,-3.505703407E0,1.186909348E0,-5.566514218E-1,3.742802557E0
4.770190167E0,-3.117671067E0,1.586647230E0,-9.187355733E-1,3.616821445E0
4.780270167E0,-3.104945771E0,6.302573419E-1,-7.530032623E-1,3.256520608E0
4.790349167E0,-3.049447508E0,-3.775102758E-1,-2.493849536E-1,3.082829377E0
4.800429167E0,-2.202360207E0,-5.460673767E-1,2.653524204E-1,2.284511320E0
4.810509167E0,-9.072358543E-1,-8.108509362E-2,6.704558531E-1,1.131000769E0
4.820589167E0,-1.585349733E-1,9.980986619E-1,7.643831134E-1,1.267128968E0
4.830669167E0,3.476280802E-1,2.378536815E0,9.655624151E-1,2.590481314E0
4.840749167E0,5.353389055E-1,3.840079358E0,1.267706759E0,4.079200613E0
4.850828167E0,1.361980247E-1,4.764793417E0,1.208627808E0,4.917579423E0
4.860908167E0,-1.021526701E0,4.784589458E0,5.353000215E-1,4.921621602E0
4.870988167E0,-2.230932627E0,4.331576425E0,1.862474133E-1,4.875889950E0
4.881068167E0,-3.218772933E0,3.303181584E0,-2.899445669E-1,4.621209325E0
4.891148167E0,-3.745230503E0,2.097090153E0,-1.087354070E0,4.427965391E0
4.901228167E0,-3.855738786E0,1.312687050E0,-1.780447930E0,4.445206824E0
4.911307167E0,-3.749421203E0,9.505681077E-1,-1.911208044E0,4.314447273E0
4.921387167E0,-3.037582338E0,7.803524441E-1,-1.212589589E0,3.362473778E0
4.931467167E0,-1.870015579E0,4.830422857E-1,-6.116681662E-1,2.025938317E0
4.941547167E0,-7.416760361E-1,4.114884460E-1,-1.665181768E-1,8.643693579E-1
4.951627167E0,2.604501879E-1,3.866825107E-1,1.213329408E-1,4.817461437E-1
4.961707167E0,1.110416073E0,1.234151343E-1,5.512670133E-1,1.245853310E0
4.971786167E0,1.842261770E0,8.715918124E-2,1.139497493E0,2.167943655E0
4.981866167E0,2.343054741E0,2.494916287E-1,1.666985342E0,2.886345738E0
4.991946167E0,2.664545767E0,4.568347728E-1,2.214354016E0,3.494548020E0
5.002026167E0,2.896341090E0,5.236880359E-1,2.613273580E0,3.936018251E0
5.012106167E0,3.082101284E0,4.499528924E-1,2.884152277E0,4.245013579E0
5.022186167E0,3.185799900E0,1.784134600E-1,3.026741016E0,4.397989716E0
5.032265167E0,3.293417319E0,-2.373981249E-1,3.005360380E0,4.464879228E0
5.042345167E0,3.440461344E0,-6.220732865E-1,2.974454629E0,4.590330029E0
5.052425167E0,3.708190731E0,-9.490951940E-1,2.742824197E0,4.708985534E0
5.062505167E0,3.852390085E0,-1.044490179E0,2.449069439E0,4.682927527E0
5.072585167E0,3.898034620E0,-9.315713811E-1,2.357125188E0,4.649573990E0
5.082665167E0,3.972896522E0,-8.292111933E-1,2.368260918E0,4.698952836E0
5.092744167E0,4.195573697E0,-8.166005033E-1,2.524833566E0,4.964318641E0
5.102824167E0,4.497189453E0,-8.325177938E-1,2.743683738E0,5.333441600E0
5.112904167E0,4.828961053E0,-9.305361316E-1,2.762329339E0,5.640498713E0
5.122984167E0,5.031807396E0,-1.094811316E0,2.518141428E0,5.732253810E0
5.133064167E0,5.026841356E0,-1.519883721E0,1.763857625E0,5.539889373E0
5.143144167E0,4.979646724E0,-2.159009535E0,6.409361118E-1,5.465254136E0
5.153223167E0,4.726361715E0,-2.616376112E0,-4.717016110E-1,5.422768797E0
5.163303167E0,4.082103215E0,-2.866395745E0,-1.389793406E0,5.177964555E0
5.173383167E0,2.922675195E0,-3.210219626E0,-1.921488911E0,4.747595179E0
5.183463167E0,9.006384408E-1,-3.163872841E0,-1.665226499E0,3.687034072E0
5.193543167E0,-1.406268813E0,-1.872353881E0,-1.607496354E0,2.840307300E0
5.203623167E0,-3.438824124E0,2.146015853E-1,-2.211446488E0,4.094149578E0
5.213702167E0,-5.031364177E0,2.344230031E0,-2.560419428E0,6.112756136E0
5.223782167E0,-6.310495811E0,4.260880079E0,-2.799231117E0,8.112530510E0
5.233862167E0,-7.373458221E0,6.028740124E0,-5.809088298E0,1.115612390E1
5.243942167E0,-7.939369293E0,6.213953018E0,-1.032205588E1,1.442884730E1
5.254022167E0,-5.676783934E0,2.908211523E0,-9.489319398E0,1.143375497E1
5.264102167E0,-1.547584906E0,-2.421921401E0,-5.069133098E0,5.827249151E0
5.274182167E0,1.087178653E0,-5.280416973E0,-2.124998328E0,5.794857956E0
5.284261167E0,2.666979963E0,-6.173040050E0,-4.473994133E-1,6.739389573E0
5.294341167E0,2.727109221E0,-5.312161506E0,-5.212149560E-2,5.971507450E0
5.304421167E0,-1.144756186E-1,-2.572831605E0,4.427336276E-2,2.575757610E0
5.314501167E0,-3.263545064E0,3.817717266E-1,1.471357679E0,3.600190197E0
5.324581167E0,-4.668707584E0,4.770135433E0,2.970818245E0,7.305941664E0
5.334661167E0,-4.233792853E0,8.165502173E0,2.218051211E0,9.461510388E0
5.344740167E0,-2.326458589E0,6.308613592E0,1.900145697E0,6.987243283E0
5.354820167E0,1.547576720E-1,4.129881691E0,1.355858213E0,4.349508502E0
5.364900167E0,2.270113649E0,4.558439329E0,-2.892556772E0,5.856591993E0
5.374980167E0,2.705573341E0,3.969827611E0,-9.976519346E-1,4.906624883E0
5.385060167E0,2.032027892E0,2.123179552E0,3.122634768E0,4.288108751E0
5.395140167E0,1.037559181E0,2.716996461E-2,4.318687115E0,4.441657985E0
5.405219167E0,-4.288114071E-2,-4.036446986E-1,5.294604657E0,5.310141835E0
5.415299167E0,-1.095244887E0,1.042390151E0,5.580345806E0,5.781556703E0
5.425379167E0,-2.180080562E0,3.152155021E0,5.690886249E0,6.861123729E0
5.435459167E0,-2.784021340E0,3.848459002E0,4.217579401E0,6.352116775E0
5.445539167E0,-3.142567341E0,3.290320926E0,2.419471125E0,5.153230231E0
5.455619167E0,-3.321652939E0,1.774038797E0,1.872560288E0,4.205600306E0
5.465699167E0,-2.806212108E0,1.109187573E-2,1.829029521E0,3.349671389E0
5.475778167E0,-1.670540156E0,-8.453471696E-1,1.670726098E0,2.509311050E0
5.485858167E0,-3.031787163E-1,-6.764193553E-1,1.267709683E0,1.468519090E0
5.495938167E0,9.066406077E-1,2.164317638E-2,1.065908822E0,1.399509641E0
5.506018167E0,1.901965935E0,7.754638794E-1,1.442303157E0,2.509792231E0
5.516098167E0,2.656302947E0,1.156646499E0,2.025406505E0,3.534974962E0
5.526178167E0,3.080526629E0,1.280426792E0,2.400807398E0,4.110111099E0
5.536257167E0,3.406050480E0,1.226573059E0,2.516156298E0,4.408707731E0
5.546337167E0,3.678853496E0,9.907873034E-1,2.628137494E0,4.628469424E0
5.556417167E0,3.449330986E0,3.238682118E-1,2.118930527E0,4.061113326E0
5.566497167E0,2.556872799E0,-2.204701433E-1,1.400646423E0,2.923699027E0
5.576577167E0,1.598573796E0,-4.804958233E-1,9.239689775E-1,1.907887074E0
5.586657167E0,1.129449345E0,-5.632666692E-1,7.754124239E-1,1.481279714E0
5.596736458E0,8.486309659E-1,-6.876436704E-1,7.017582643E-1,1.298265379E0
5.606816458E0,6.956052393E-1,-8.820048264E-1,5.915642694E-1,1.269546158E0
5.616896458E0,6.861672485E-1,-1.165897964E0,4.134611504E-1,1.414600183E0
5.626976458E0,6.153527892E-1,-1.336298984E0,1.058075599E-1,1.474974328E0
5.637056458E0,4.016288710E-1,-1.395987069E0,-1.202713788E-1,1.457583909E0
5.647136458E0,9.284267485E-2,-1.518172241E0,-1.712427270E-1,1.530617780E0
5.657215458E0,-1.397981554E-1,-1.578195080E0,-4.261794291E-2,1.584947798E0
5.667295458E0,-2.180625522E-1,-1.633457699E0,9.418694973E-2,1.650638214E0
5.677375458E0,-1.234358919E-1,-1.804658327E0,-1.535701025E-1,1.815382018E0
5.687455458E0,3.105280817E-2,-1.987345224E0,-8.832663631E-1,2.175009146E0
5.697535458E0,2.009126687E-1,-2.186318371E0,-1.635873184E0,2.737961832E0
5.707615458E0,2.443732685E-1,-2.269164646E0,-2.045378255E0,3.064702056E0
5.717694458E0,2.993072748E-2,-2.171971643E0,-1.925096351E0,2.902473536E0
5.727774458E0,-3.036119950E-1,-2.218751707E0,-1.507905700E0,2.699781284E0
5.737854458E0,-6.118906528E-1,-2.476088253E0,-1.158150988E0,2.801202762E0
5.747934458E0,-8.532186913E-1,-2.474559206E0,-1.434234291E0,2.984703235E0
5.758014458E0,-1.381793538E0,-2.371462854E0,-1.717996159E0,3.238008686E0
5.768094458E0,-2.066553946E0,-2.356959420E0,-1.581490570E0,3.510984953E0
5.778174458E0,-2.237811876E0,-2.098907175E0,-1.546531237E0,3.435836461E0
5.788253458E0,-2.249594600E0,-2.258633226E0,-1.793184335E0,3.657541521E0
5.798333458E0,-2.525973188E0,-3.441907945E0,-1.966649004E0,4.700529668E0
5.808413458E0,-2.835321887E0,-4.456054291E0,-1.937028179E0,5.625615363E0
5.818493458E0,-2.606720313E0,-4.225863444E0,-1.675300959E0,5.240185678E0
5.828573458E0,-2.339808952E0,-3.067865653E0,-1.579673256E0,4.169157372E0
5.838653458E0,-2.292020828E0,-1.708954609E0,-1.482224729E0,3.220384368E0
5.848733458E0,-2.583691639E0,-5.132984108E-1,-1.120133561E0,2.862452958E0
5.858812458E0,-3.108852296E0,1.304624909E-1,-4.990358824E-1,3.151352070E0
5.868892458E0,-3.365611137E0,3.435221654E-1,-1.264811218E-2,3.383120715E0
5.878972458E0,-3.443338174E0,3.411452723E-1,-5.085323453E-3,3.460199957E0
5.889052458E0,-3.500093588E0,5.174698144E-1,-2.159996545E-1,3.544726504E0
5.899132458E0,-3.557151888E0,1.300678039E-1,-5.048217022E-1,3.595148417E0
5.909212458E0,-3.551372500E0,-8.294187695E-1,-3.977849114E-1,3.668571243E0
5.919291458E0,-3.181298713E0,-8.692669594E-1,5.359464312E-1,3.341186185E0
5.929371458E0,-2.266467910E0,4.464711678E-1,1.659469038E0,2.844301458E0
5.939451458E0,-1.195321153E0,2.324486908E0,1.995862863E0,3.288692842E0
5.949531458E0,-8.938229263E-2,4.071450173E0,1.652915479E0,4.395091044E0
5.959611458E0,3.913488811E-1,5.229167882E0,1.679837229E0,5.506287660E0
5.969691458E0,-9.826245904E-2,6.039352820E0,2.087554367E0,6.390721495E0
5.979770458E0,-1.159252603E0,5.778989756E0,1.529075106E0,6.089224899E0
5.989850458E0,-2.361494520E0,4.577313849E0,5.959270231E-1,5.184938520E0
5.999930458E0,-2.993489070E0,3.479042150E0,-1.438615318E-1,4.591884933E0
6.010010458E0,-3.008269077E0,2.460072729E0,-9.765949416E-1,4.006916314E0
6.020090458E0,-3.063412414E0,1.566405339E0,-1.809028243E0,3.887248961E0
6.030170458E0,-3.088915045E0,9.951797318E-1,-1.776213084E0,3.699555618E0
6.040250458E0,-2.593271132E0,5.281307504E-1,-9.343780446E-1,2.806606418E0
6.050329458E0,-1.737081470E0,1.341389278E-1,-1.145301439E-1,1.746013299E0
6.060409458E0,-7.312317395E-1,-3.054918748E-1,4.806963828E-1,9.268733219E-1
6.070489458E0,1.738546783E-1,-8.538779649E-1,7.284949502E-1,1.135798363E0
6.080569458E0,9.815060180E-1,-1.049285772E0,1.268339428E0,1.916517571E0
6.090649458E0,1.778933501E0,-1.177559066E0,1.488038323E0,2.601058978E0
6.100729458E0,2.310579305E0,-9.109707633E-1,1.572800438E0,2.939786672E0
6.110808458E0,2.663635356E0,-4.826891139E-1,1.779425252E0,3.239490132E0
6.120888458E0,2.979560418E0,-2.236922514E-1,2.280143086E0,3.758573000E0
6.130968458E0,3.305706997E0,-2.124334377E-1,2.473443265E0,4.134095826E0
6.141048458E0,3.396644064E0,-4.605383992E-1,2.352471389E0,4.157331855E0
6.151128458E0,3.439639810E0,-6.668746528E-1,2.553811490E0,4.335642623E0
6.161208458E0,3.463502882E0,-9.662933171E-1,2.767728074E0,4.537608806E0
6.171288458E0,3.459440237E0,-1.054063825E0,2.900977932E0,4.636210765E0
6.181367458E0,3.406998314E0,-8.224705231E-1,2.918336561E0,4.560787603E0
6.191447458E0,3.270990323E0,-4.846224958E-1,2.805102891E0,4.336224036E0
6.201527458E0,3.132149942E0,-2.856949568E-1,2.591968372E0,4.075571728E0
6.211607458E0,3.260059538E0,-1.156345367E-1,2.521682501E0,4.123134994E0
6.221687458E0,3.708262652E0,-1.521734950E-1,2.682430646E0,4.579279729E0
6.231767458E0,4.349348452E0,-3.783198228E-1,2.943846209E0,5.265566289E0
6.241846458E0,5.033484378E0,-6.891104445E-1,2.995283580E0,5.897674280E0
6.251926458E0,5.467901511E0,-1.050239746E0,2.549816964E0,6.123929866E0
6.262006458E0,5.366135985E0,-1.549475895E0,1.510948884E0,5.786126294E0
6.272086458E0,4.816395387E0,-2.030583630E0,3.517664471E-1,5.238766461E0
6.282166458E0,4.023007745E0,-2.313281888E0,-1.621424130E-1,4.643506711E0
6.292246458E0,2.874542670E0,-2.491656464E0,1.649265647E-2,3.804158186E0
6.302326458E0,1.190560350E0,-2.236710261E0,3.900823742E-2,2.534132668E0
6.312405458E0,-7.201793325E-1,-5.479007712E-1,-1.489120643E0,1.742507910E0
6.322485458E0,-2.609128196E0,2.065483613E0,-3.298425167E0,4.685443531E0
6.332565458E0,-4.187382333E0,3.470126900E0,-4.292921944E0,6.928573469E0
6.342645458E0,-5.508656019E0,3.458563154E0,-3.045680732E0,7.182139051E0
6.352725458E0,-6.663711491E0,3.517787555E0,-3.168514653E0,8.174311299E0
6.362805458E0,-7.444490781E0,4.126349973E0,-6.898754357E0,1.095627760E1
6.372884458E0,-6.654415002E0,3.180185988E0,-9.026668400E0,1.165656743E1
6.382964458E0,-3.002373914E0,-4.976930693E-1,-5.548479066E0,6.328314741E0
6.393044458E0,-6.294410706E-2,-4.062572930E0,-2.396740367E0,4.717290023E0
6.403124458E0,1.179562907E0,-6.156562597E0,-1.537422445E0,6.454324088E0
6.413204458E0,1.420423168E0,-6.421866558E0,-1.374300623E0,6.719127493E0
6.423284458E0,1.210592326E0,-4.777612560E0,-1.555271071E0,5.168170242E0
6.433364458E0,2.663710785E-1,-2.027817312E0,-2.252232279E0,3.042293024E0
6.443443458E0,-1.924889359E0,5.070673254E-1,-1.319243241E0,2.388036651E0
